manufacturer,code,name,start_date,end_date,manufacturer_description,tags,synonyms,coe,type,manufacturer_url,image_path,image_url,stock_type
EF,EF-591076,Red (striking) Transparent Glass,,,,"""red""",,104,rod,https://www.frantzartglass.com/products/red-striking-2-3mm-transpare?_pos=16&_fid=0493855c9&_ss=c&variant=44779602477246,,https://www.frantzartglass.com/cdn/shop/files/591076_actual_76cfd79b-5633-4e67-905c-f331d5afe24b.jpg?v=1736396562&width=1946,
EF,EF-591232,Turquoise Light Pastel Glass,,,,"""blue"", ""green""",,104,rod,https://www.frantzartglass.com/products/turquoise-light-2-3mm-pastel-e?_pos=17&_fid=0493855c9&_ss=c&variant=44779603493054,,https://www.frantzartglass.com/cdn/shop/files/591232_actual_23df9cc8-1a44-4592-88e1-30521cd92204.jpg?v=1736396548&width=1946,
EF,EF-591260-BP,Pink Bubblegum Pastel Glass,,,,"""pink""",,104,rod,https://www.frantzartglass.com/products/pink-bubblegum-4-6mm-pastel-ef?_pos=18&_fid=0493855c9&_ss=c&variant=44776674427070,,https://www.frantzartglass.com/cdn/shop/files/591260-bp_12-9-13_3bb48e78-5c57-4553-8796-6cc9d65bd374.jpg?v=1736396538&width=1946,
EF,EF-591428,Red Light Special Glass,,,,"""red""",,104,rod,https://www.frantzartglass.com/products/red-light-2-3mm-special-effetr?_pos=19&_fid=0493855c9&_ss=c&variant=44779602280638,,https://www.frantzartglass.com/cdn/shop/files/591428_actual_1e5e2752-bfab-45a8-b901-98001db98bdc.jpg?v=1736396519&width=1946,
EF,EF-591014,Medium Topaz Transparent Glass,,,,"""orange"", ""yellow""",,104,rod,https://www.frantzartglass.com/products/topaz-medium-2-3mm-transparen?_pos=20&_fid=0493855c9&_ss=c&variant=44779603329214,,https://www.frantzartglass.com/cdn/shop/files/591014_actual_62290bfe-7e50-4055-b6f1-c982faff427d.jpg?v=1736396577&width=1946,
EF,EF-591057,Blue IntenseTransparent Glass,,,,"""blue""",,104,rod,https://www.frantzartglass.com/products/blue-intense-5-6mm-transparent?_pos=21&_fid=0493855c9&_ss=c&variant=44776684748990,,https://www.frantzartglass.com/cdn/shop/files/591057_actual_4adecfed-02e3-4a94-9725-b2edbfff95f0.jpg?v=1736396790&width=1946,
EF,EF-591038,Aqua Pale Transparent Glass,,,,"""blue"", ""green""",,104,rod,https://www.frantzartglass.com/products/aqua-pale-2-3mm-transparent-ef?_pos=22&_fid=0493855c9&_ss=c&variant=44918117793982,,https://www.frantzartglass.com/cdn/shop/files/591038_actual_ed8940ab-48a0-41ff-912d-1e51b6060fce.jpg?v=1736396570&width=1946,
EF,EF-591039,Violet Dark Transparent Glass,,,,"""purple""",,104,rod,https://www.frantzartglass.com/products/violet-dark-5-6mm-transparent?_pos=23&_fid=0493855c9&_ss=c&variant=44776684257470,,https://www.frantzartglass.com/cdn/shop/files/591039_actual_91aec4c8-bad3-4efb-9b52-f1518d29b7b1.jpg?v=1736396793&width=1946,
EF,EF-591422,Orange Special Glass,,,,"""orange""",,104,rod,https://www.frantzartglass.com/products/orange-special-2-3mm-special-e?_pos=24&_fid=0493855c9&_ss=c&variant=44779599626430,,https://www.frantzartglass.com/cdn/shop/files/591422_actual_4201a36b-c46c-4465-867b-7302cda3695d.jpg?v=1736396521&width=1946,
EF,EF-591236,Turquoise Dark Pastel Glass,,,,"""blue"", ""green""",,104,rod,https://www.frantzartglass.com/products/turquoise-dark-2-3mm-pastel-ef?_pos=25&_fid=0493855c9&_ss=c&variant=44779603427518,,https://www.frantzartglass.com/cdn/shop/files/591236_actual_7802d0e4-f6ae-49c2-a0b4-58a0839f7241.jpg?v=1736396547&width=1946,
EF,EF-591224,Blue Sky Light Pastel Glass,,,,"""blue""",,104,rod,https://www.frantzartglass.com/products/blue-sky-light-2-3mm-pastel-ef?_pos=26&_fid=0493855c9&_ss=c&variant=44779584553150,,https://www.frantzartglass.com/cdn/shop/files/591224_actual_b8dfd884-aa69-440e-a584-560bbb035fe9.jpg?v=1736396549&width=1946,
EF,EF-591041,Violet Light Transparent Glass,,,,"""purple""",,104,rod,https://www.frantzartglass.com/products/violet-light-5-6mm-transparent?_pos=27&_fid=0493855c9&_ss=c,,https://www.frantzartglass.com/cdn/shop/files/591041_actual_844a8302-ceca-4685-9348-26ba0100d72f.jpg?v=1736396793&width=1946,
EF,EF-591240,Lapis Light Pastel Glass,,,,"""blue""",,104,rod,https://www.frantzartglass.com/products/lapis-light-2-3mm-pastel-effet?_pos=28&_fid=0493855c9&_ss=c&variant=44779592679614,,https://www.frantzartglass.com/cdn/shop/files/591240_actual_6b7842f6-d6ea-4a18-b760-31f291adf46a.jpg?v=1736396546&width=1946,
EF,EF-591016,Dark Topaz Transparent Glass,,,,"""orange"", ""yellow""",,104,rod,https://www.frantzartglass.com/products/topaz-dark-4-7mm-transparent-e?_pos=29&_fid=0493855c9&_ss=c&variant=44776787640510,,https://www.frantzartglass.com/cdn/shop/files/591016_actual_a00becaa-e6ee-4f37-9503-2b8b6438539b.jpg?v=1736396800&width=1946,
EF,EF-591822,Bloodstone Pastel Glass,,,,"""unknown""",,104,rod,https://www.frantzartglass.com/products/bloodstone-5-6mm-pastel-effetr?_pos=30&_fid=0493855c9&_ss=c,,https://www.frantzartglass.com/cdn/shop/files/5918228-6-24.jpg?v=1736396450&width=1946,
EF,EF-591404,Yellow Lemon Light Glass,,,,"""yellow""",,104,rod,https://www.frantzartglass.com/products/yellow-lemon-light-2-3mm-speci?_pos=31&_fid=0493855c9&_ss=c&variant=44779604115646,,https://www.frantzartglass.com/cdn/shop/files/591404_lt_lemon_e47c21cd-001f-4d37-8475-4118ebb75840.jpg?v=1745027137&width=1946,
EF,EF-591408,Yellow Lemon Medium Glass,,,,"""yellow""",,104,rod,https://www.frantzartglass.com/products/yellow-lemon-med-2-3mm-special?_pos=32&_fid=0493855c9&_ss=c&variant=44779604148414,,https://www.frantzartglass.com/cdn/shop/files/591408_5-9-17_ed16ed2f-37da-42d5-954d-614750af38d7.jpg?v=1736396525&width=1946,
EF,EF-591216,Green Grass Pastel Glass,,,,"""green""",,104,rod,https://www.frantzartglass.com/products/green-grass-2-3mm-pastel-effet?_pos=33&_fid=0493855c9&_ss=c&variant=44779591008446,,https://www.frantzartglass.com/cdn/shop/files/591216_7-16-20_01682cc1-f320-4a5e-a802-67cce84a46dc.jpg?v=1736396551&width=1946,
EF,EF-591012,Light Topaz Transparent Glass,,,,"""orange"", ""yellow""",,104,rod,https://www.frantzartglass.com/products/light-topaz-transparent-effetre-glass-rod?_pos=34&_fid=0493855c9&_ss=c&variant=44779597594814,,https://www.frantzartglass.com/cdn/shop/files/591012_actual_f349accf-975f-4c87-b50d-b8c5dbd36d79.jpg?v=1736396400&width=1946,
EF,EF-591069,Yellow Electric Transparent Glass,,,,"""yellow""",,104,rod,https://www.frantzartglass.com/products/yellow-electric-2-3mm-transpar?_pos=35&_fid=0493855c9&_ss=c&variant=44779604050110,,https://www.frantzartglass.com/cdn/shop/files/591069_actual_058d910e-5c0e-4847-beba-61c9fbdef363.jpg?v=1736396564&width=1946,
EF,EF-591030,Green Dark Emerald Transparent Glass,,,,"""green""",,104,rod,https://www.frantzartglass.com/products/green-dark-emerald-2-3mm-trans?_pos=36&_fid=0493855c9&_ss=c&variant=44779590877374,,https://www.frantzartglass.com/cdn/shop/files/591030_actual_42f511e3-aed7-42e9-81a6-2e24c126228c.jpg?v=1736396572&width=1946,
EF,EF-591027,Teal Dark Transparent Glass,,,,"""blue"", ""green""",,104,rod,https://www.frantzartglass.com/products/teal-dark-4-7mm-transparent-ef?_pos=37&_fid=0493855c9&_ss=c,,https://www.frantzartglass.com/cdn/shop/files/591027_actual_dd8d0b0e-10f6-422b-92a4-7fa113952235.jpg?v=1736396795&width=1946,
EF,EF-591044,Purple Dark Transparent Glass,,,,"""purple""",,104,rod,https://www.frantzartglass.com/products/purple-dark-5-6mm-transparent?_pos=38&_fid=0493855c9&_ss=c&variant=44776684421310,,https://www.frantzartglass.com/cdn/shop/files/591044_actual_1a067c82-62b2-4754-a809-8e448b2a5ae6.jpg?v=1736396792&width=1946,
EF,EF-591222,Periwinkle Dark Pastel Glass,,,,"""blue"", ""purple""",,104,rod,https://www.frantzartglass.com/products/periwinkle-dark-5-6mm-pastel-e?_pos=39&_fid=0493855c9&_ss=c,,https://www.frantzartglass.com/cdn/shop/files/591222_5-3-16_659f1352-4b08-4ba8-9a4d-5e892028c8aa.jpg?v=1736396779&width=1946,
EF,EF-591081,Lavender Dark Transparent Glass,,,,"""blue"", ""purple""",,104,rod,https://www.frantzartglass.com/products/lavender-dk-5-6mm-transparent?_pos=40&_fid=0493855c9&_ss=c,,https://www.frantzartglass.com/cdn/shop/files/591081_actual_98b1fb8d-efb8-44a9-8d3e-01649402864f.jpg?v=1736396785&width=1946,
EF,EF-591028,Green Light Emerald Transparent Glass,,,,"""green""",,104,rod,https://www.frantzartglass.com/products/green-light-emerald-2-3mm-tran?_pos=41&_fid=0493855c9&_ss=c&variant=44779591139518,,https://www.frantzartglass.com/cdn/shop/files/591028_actual_94b669cf-d1c3-477f-bed6-9f6962acefff.jpg?v=1736396573&width=1946,
EF,EF-591068,Pink Transparent Glass,,,,"""pink""",,104,rod,https://www.frantzartglass.com/products/pink-2-3mm-transparent-effetre?_pos=42&_fid=0493855c9&_ss=c&variant=44779600642238,,https://www.frantzartglass.com/cdn/shop/files/591068_7-28-08_9fa777b4-2b04-4b21-be7c-58557418431c.jpg?v=1736396564&width=1946,
EF,EF-591056,Blue Dark Transparent Glass,,,,"""blue""",,104,rod,https://www.frantzartglass.com/products/blue-dark-2-3mm-transparent-ef?_pos=43&_fid=0493855c9&_ss=c&variant=44918118613182,,https://www.frantzartglass.com/cdn/shop/files/591056_actual_414113e5-109a-4cf9-8a9b-d5179f8eacb2.jpg?v=1736396566&width=1946,
EF,EF-591054-S,Blue Medium Streaky Transparent Glass,,,,"""blue""",,104,rod,https://www.frantzartglass.com/products/blue-medium-streaky-4-6mm-tran?_pos=44&_fid=0493855c9&_ss=c,,https://www.frantzartglass.com/cdn/shop/files/591054_e23238b0-9aac-4b83-8bc8-0869043f0e2d.jpg?v=1736396567&width=1946,
EF,EF-591020,Grass Green Light Transparent Glass,,,,"""green""",,104,rod,https://www.frantzartglass.com/products/grass-green-light-2-3mm-transp?_pos=45&_fid=0493855c9&_ss=c&variant=44918184476862,,https://www.frantzartglass.com/cdn/shop/files/591020_actual_b346bf65-e019-4287-a5f2-7e75312de66b.jpg?v=1736396576&width=1946,
EF,EF-591287,Avorio Verde Petrolio (Ivory Petroleum) Pastel Glass,,,,"""black"", ""blue"", ""green"", ""white"", ""yellow""",,104,rod,https://www.frantzartglass.com/products/avorio-verde-petrolio-ivory-p?_pos=46&_fid=0493855c9&_ss=c,,https://www.frantzartglass.com/cdn/shop/files/591287actual.jpg?v=1736396461&width=1946,
EF,EF-591424,Red Carrot Special Glass,,,,"""orange"", ""red""",,104,rod,https://www.frantzartglass.com/products/red-carrot-5-6mm-special-effet?_pos=47&_fid=0493855c9&_ss=c&variant=44776789278910,,https://www.frantzartglass.com/cdn/shop/files/591424_3-25-21_882bf725-add6-4637-8acd-5e4a4518cf5e.jpg?v=1736396747&width=1946,
EF,EF-591285,Sandstone Pastel Glass,,,,"""unknown""",,104,rod,https://www.frantzartglass.com/products/sandstone-5-7mm-pastel-effetre?_pos=48&_fid=0493855c9&_ss=c,,https://www.frantzartglass.com/cdn/shop/files/591285_4-18-18_60751b31-047d-409f-a8a6-c90db3fa476e.jpg?v=1736396766&width=1946,
EF,EF-591630,Laguna Blue Glass,,,,"""blue""",,104,rod,https://www.frantzartglass.com/products/laguna-blue-transparent-4-7mm?_pos=49&_fid=0493855c9&_ss=c,,https://www.frantzartglass.com/cdn/shop/files/591630-blue-lagoon.jpg?v=1744927296&width=1946,
EF,EF-591218,Green Petroleum Pastel Glass,,,,"""black"", ""blue"", ""green""",,104,rod,https://www.frantzartglass.com/products/green-petroleum-2-3mm-pastel-e?_pos=50&_fid=0493855c9&_ss=c&variant=44779591565502,,https://www.frantzartglass.com/cdn/shop/files/591218_11-08-13_39c7b22f-1b9b-459c-b53f-523c6af30aba.jpg?v=1736396551&width=1946,
EF,EF-591214,Green Nile Pastel Glass,,,,"""green""",,104,rod,https://www.frantzartglass.com/products/green-nile-2-3mm-pastel-effetr?_pos=51&_fid=0493855c9&_ss=c&variant=44779591303358,,https://www.frantzartglass.com/cdn/shop/files/591214_actual_24a9e806-7357-41f7-bb98-7454f7dcfe2f.jpg?v=1736396552&width=1946,
EF,EF-591054,Blue Medium Transparent Glass,,,,"""blue""",,104,rod,https://www.frantzartglass.com/products/blue-medium-4-6mm-transparent?_pos=52&_fid=0493855c9&_ss=c&variant=44776684683454,,https://www.frantzartglass.com/cdn/shop/files/591054_actual_4cef4748-84d0-47f5-b741-14f471a8fc63.jpg?v=1736396790&width=1946,
EF,EF-591293,Avorio Lapis Dark (Ivory Blue) Pastel Glass,,,,"""blue"", ""white"", ""yellow""",,104,rod,https://www.frantzartglass.com/products/avorio-lapis-dark-ivory-blue?_pos=53&_fid=0493855c9&_ss=c,,https://www.frantzartglass.com/cdn/shop/files/591293_3.2.15_fd786091-6a7f-418d-942d-350fc3155604.jpg?v=1736396763&width=1946,
EF,EF-591019,Green Sage Transparent Glass,,,,"""green""",,104,rod,https://www.frantzartglass.com/products/green-sage-5-6mm-transparent-e?_pos=54&_fid=0493855c9&_ss=c,,https://www.frantzartglass.com/cdn/shop/files/591019_actual_5009e0c8-30ab-4d12-b211-5b8f3d487761.jpg?v=1736396798&width=1946,
